	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
TCGA-AR-A24O	0.0	0.74331933	0.35220438	0.9411141	0.35323238	0.5630399	0.7482549	0.4301176	0.2256397	1.1055136	0.55397135	1.2158818	0.38138145	3.004702	0.9888897	1.7370751	1.868689	1.2324848	0.17687953	1.1471117	2.095255	1.2246339	1.504819	0.5338311	0.0	0.27551365	0.8626761	1.6503718	0.0	0.0	0.1330781	0.34953332	0.3531305	0.96221936	0.0	0.46419388	0.0	2.1801953	0.57543886	1.04603	0.9439315	0.42063493	2.0892186	0.8461515	0.8682544	0.0	0.17870605	0.45503926	0.1089952	1.0646477	1.5440034	0.5719751	0.13382085	0.42038596	0.56841373	0.0	0.9338595	1.0638752	1.1798391	2.282166	0.0	1.4837252	1.2681946	0.11825669	0.37371826	0.81993806	0.0	1.9273489	0.8802526	0.59381074	1.682548	0.0	1.4242752	0.27228868	0.0	1.7456195	0.0	0.6260812	1.0100849	1.2516296	0.0	1.0189266	0.0	0.8122573	0.99717605	1.6226301	0.54946923	0.37880754	0.34567595	0.33924222	1.8874995	0.75285804	0.48408908	0.12235767	0.0	0.28633708	0.14608002	0.48074126	0.6180835	0.5177903
TCGA-AR-A24P	0.11033185	0.7180104	1.1642897	1.080605	0.4779415	1.8435075	0.70328677	0.5789778	0.63710016	2.0535903	0.60682464	0.53176785	0.13599324	2.993441	1.2142992	2.9069135	2.2926633	1.2246647	0.8072362	0.84219325	1.4359428	0.6691432	1.1964616	0.0	0.0	0.3179909	0.6088914	1.6840782	0.0	0.0	0.015696764	0.8303464	0.35747302	0.17627597	0.0	0.0	0.0	1.1720753	0.6641587	1.7007781	1.796901	1.0567179	1.850147	0.7656201	0.7360214	0.0	0.8274796	0.0	0.0	0.47978973	1.9629452	0.46102524	0.201149	1.6124859	0.697536	0.0	0.950095	0.774866	0.83252174	1.3061118	0.0	1.1954184	0.8958879	0.0	0.8103772	1.5167286	0.0	1.331128	0.7539047	0.0	1.508832	0.0	2.2459245	0.3205937	0.0	1.8095368	0.43941492	0.61055875	0.38453683	1.0371997	0.0	0.35660076	1.0435047	0.8791475	1.2201452	1.4422857	0.0	1.8498449	0.93017817	0.0	2.4283943	0.80568254	0.7616082	0.0	0.14985934	0.7779105	0.39983046	0.58769774	1.1263756	0.4765333
TCGA-AR-A24Q	0.0	0.7865776	0.0	0.80824816	0.73768234	1.228888	1.6021316	0.08423805	0.5858657	0.49969852	0.0	0.8041918	1.2482427	2.795826	1.0694164	2.0250251	1.2019773	1.3713431	0.18739271	0.5053611	1.2626201	1.8203068	1.2724682	0.6200433	0.6597705	1.5045599	0.18107781	2.1491282	0.0	0.0	0.84628177	0.69554937	0.0	0.31867743	0.0	0.7549189	0.3923848	0.25422847	1.272795	2.7453597	3.4456806	0.0	1.9437054	0.6948819	1.3761519	0.045100927	0.0	0.07863331	0.022823334	0.08348274	0.0	0.0	0.76522875	2.2111259	0.43689358	0.26824415	0.24469483	1.9867045	0.08531314	1.9242119	0.0	1.7649106	1.4914296	0.0	0.088520646	1.0486813	0.6300339	0.82569253	1.301427	0.0	0.26804835	0.0	0.51480794	0.0	2.3592668	0.98333156	0.0	0.19317722	0.0	0.4576335	0.10883522	0.4538796	1.107928	0.52117515	1.0223008	1.0953299	0.0	1.3284307	1.5223373	0.0	1.7929943	1.3279603	0.6759424	0.4093048	0.16638148	1.0366472	0.13519382	1.556759	0.0	1.9260216
TCGA-AR-A24R	0.0	0.42747635	0.38187477	0.8152135	0.5845692	1.2443187	0.09150684	1.1597797	0.7109296	1.3406754	0.97292644	0.90688115	0.0	1.8687724	1.3480963	2.8672175	1.2318166	0.89928234	0.36762583	0.23851931	1.270612	0.68358874	1.1264571	0.0	0.0	0.23865783	1.1164228	1.3499935	0.44405055	0.0	0.5525812	1.8034016	2.2458825	0.0	0.0	0.89582914	0.0	0.6953868	0.27081013	1.5247183	1.4406676	1.5692077	1.4719478	0.9402176	1.065803	1.5103582	1.273007	0.0	0.29815722	0.0	3.559585	0.5487642	0.0326965	0.8985472	0.67015135	0.0	0.0	0.8597469	1.339458	1.3342599	0.0	1.6049923	1.0136075	0.76063097	0.17974651	0.815594	0.0	0.19235909	0.9308161	0.0	1.4985836	0.0	3.012816	0.8747935	0.81151927	2.131194	0.954715	0.3079393	1.2701666	1.4438276	0.0	0.21596384	0.48126656	1.3802993	0.54457664	0.58207	0.42875874	1.1722594	1.3443422	0.0	1.9794649	0.843284	0.0	1.5843401	0.468886	0.09455907	0.9004809	0.64308596	1.1373612	0.0
TCGA-AR-A24S	0.0	0.39798582	0.52062774	0.5634676	0.48035192	0.42708838	0.40426135	0.62459123	0.08405584	1.4122884	1.3275932	0.6499523	1.3304341	2.3499525	1.7831429	2.06814	1.6621801	1.2761209	1.0049998	1.0015588	0.9643221	1.5176003	1.627253	0.72687864	0.541986	0.0	0.18575361	0.7533718	0.0	0.0	0.26013273	0.62689716	0.67944294	0.74106336	0.0	1.1002241	0.11912312	0.8793447	0.29128093	1.2930496	0.76481384	0.820264	2.4682195	0.2296493	1.1136678	0.0	0.9321171	0.0	1.1922684	0.85278654	2.1189709	1.1625916	0.0	0.18497568	0.259086	0.0	0.8031663	1.069598	0.4782133	2.2575648	0.0	0.4445578	1.2610706	0.27637756	1.0659487	0.6980929	0.6011353	1.2781446	1.0108733	0.0	1.6823492	0.0	2.6909723	0.0	0.17441744	2.0635648	0.0	0.13914919	0.86052257	1.1654986	0.57037586	0.30948997	0.0	0.6872561	1.6405617	1.4158597	0.13943088	0.732785	1.3364769	0.0	2.2749271	0.7736646	0.0	0.20537165	0.0	0.054403186	0.4742831	0.6345272	0.7866209	0.6267644
TCGA-AR-A24T	0.21672225	1.0052286	0.09208022	1.6466157	0.53680074	0.45848328	0.9916012	1.0154814	0.78885597	1.3764763	0.0	0.5371255	0.55981624	2.4905584	0.7318437	2.0026174	1.938889	0.8717951	0.0	1.3492022	1.7936391	1.5405412	1.6969993	0.0	0.0	0.0	0.8302667	1.7202976	0.0	0.0	0.6537136	0.17593491	0.91496956	0.5394602	0.0	0.44964606	0.0	1.6675451	0.5501452	2.02325	0.8185423	0.70960814	1.6407278	0.86876285	0.8723924	0.0	1.2980728	0.046876907	0.0	0.83504176	1.2590247	0.68934536	0.0	1.0169268	1.1465061	0.0	0.78088313	0.8317338	1.1230047	1.5885606	0.0	1.3548019	1.0054839	0.0	1.0475848	0.56706154	0.0	2.2518125	0.92589086	0.0	2.3623538	0.0	1.561805	0.0	0.0	1.3674403	0.31794244	0.5843258	1.6273265	1.1568266	0.0	0.73327637	0.0	1.1123054	1.0917964	1.2063521	0.06492901	1.483746	0.79795635	0.0	1.4845686	1.1715459	0.44979173	0.0	0.0	0.6980837	0.27831185	0.80105734	0.7941681	0.33956683
TCGA-AR-A24U	0.0	0.5674939	0.17399141	0.29297507	0.11359775	1.417078	0.7474963	0.47136664	0.4694475	0.5833746	0.7937941	0.9600164	0.95678425	1.3547792	0.92937994	2.1341367	1.4565097	1.8387941	2.1157484	0.11930543	0.6232114	1.3242929	2.1763754	0.5396533	0.88887256	0.0	0.5335637	1.1748176	0.8934745	0.0	1.0248708	0.5861309	2.07273	0.66325045	0.0	0.4830876	0.0	1.2827175	0.59923685	0.932254	0.9056795	0.9644836	2.9889207	0.0	0.81940544	0.0	0.0	0.0	0.77362895	0.8938856	2.6414826	0.29093325	0.0	2.1464136	0.0	0.0	1.5985911	0.8134065	0.0	1.5592155	0.58817446	0.4734093	0.0	0.40920562	0.4343202	0.62001705	0.6486621	0.9366858	1.3732469	0.0	0.03336817	0.0	2.5676804	0.0	0.7999395	1.7833531	0.0	0.21078205	1.2135425	0.9799063	0.0	0.64884067	0.507129	0.9825821	0.561697	1.9517168	0.27945518	1.4863675	1.1741858	0.18979359	2.6456692	1.8507459	0.0	0.0	0.19191548	0.31980103	0.47617805	0.92026234	0.676704	0.5238426
TCGA-AR-A24V	0.1339288	0.15937227	0.0	0.6330143	1.1063924	0.45380425	0.6741901	0.56662333	0.0	1.7671542	0.8168189	0.6887405	0.4883082	1.5637845	2.6205976	2.0400677	1.1260973	0.66172403	0.5890593	1.6544882	0.81469584	1.519273	1.5519512	0.0	0.19756836	0.0	0.7060849	2.4924378	0.0	0.0	1.288677	0.50905496	0.8478496	0.57880664	0.0	0.69035685	0.0	0.7580559	0.050602198	1.6765643	0.7977764	1.457331	3.0067768	0.9054227	0.7316148	1.5037475	0.4866268	0.0	0.0	0.0	2.8677092	0.064905524	0.08941026	0.706344	1.232055	0.0	0.12660038	0.66578174	0.72424895	0.918385	0.0	0.86611307	0.7730103	0.72310793	0.0	1.5433495	0.0	1.232645	0.15832534	0.0	1.9002104	0.0	1.5408026	0.0	0.10823828	1.6152666	0.65685403	1.1876482	0.7897931	1.5666004	0.0	0.7120168	0.0	1.0008347	0.5617256	2.260901	0.46706855	1.8352872	0.95879495	0.36137724	1.7860681	0.6987256	0.36276096	0.0	0.0	0.41492957	1.4480274	1.1040487	0.43223184	0.72273266
TCGA-AR-A24W	0.59388983	0.30211318	0.0	0.65032184	0.045496702	1.6495285	1.1004281	0.8873097	0.89918715	1.2562958	0.03178346	1.3604021	0.0	3.291787	0.17360878	2.4970713	1.8211719	1.194711	1.1544785	1.0191936	2.6023805	1.5536566	1.600983	1.0880628	0.39117587	0.39292634	0.76029366	2.3335242	0.0	0.0	0.056776524	0.5076182	1.1790932	0.05824423	0.31439978	0.04889655	0.0	3.3210666	0.8812725	1.1383317	1.6244376	0.0	1.1706694	1.7245052	0.7005093	0.06479788	0.058424234	0.0	0.0	0.869642	1.5297374	0.19368291	0.060460225	0.0	1.1401652	0.08862376	0.9513387	1.151372	0.5441358	1.2052174	0.0	1.988688	0.472364	0.0	0.6535245	1.0541974	1.1884818	1.595273	0.0	0.057407618	0.8564001	0.0	0.71417606	0.0	0.2157135	2.0389576	0.27106488	0.27259302	0.92991287	1.0838534	0.0	0.90842676	0.5855576	1.0054483	0.027591944	1.6415218	0.499367	0.6310332	0.0	0.6029879	2.5541875	0.81147385	0.6311917	0.05215296	0.43801957	0.26868838	0.6906842	0.11441541	0.55697596	0.6831547
TCGA-AR-A24X	0.064682156	0.04893613	0.823301	1.2660747	0.33952034	1.7983663	1.0551275	1.124333	1.2891026	1.2250504	0.8692262	0.8408068	0.11531043	2.5734215	0.0	3.5467632	1.7964987	1.6915314	0.99307704	1.3956032	1.4237552	0.6503506	1.137196	1.231075	0.435203	0.12712836	0.994185	1.3208609	0.0	0.0	0.0	0.0	0.42485732	0.25018215	0.0	0.07489461	0.0	1.873366	0.6273498	0.5003262	0.9486348	0.6663256	1.7639334	0.63342345	0.9907007	0.0	1.0208893	0.0	0.0	0.5826025	1.048023	0.61728853	0.0	1.316242	0.68580365	0.0	1.0492887	1.1736636	0.3978492	1.641963	0.0	1.2938457	0.7408216	0.0	1.4105257	1.523031	0.30866343	1.6919401	0.33621812	0.28544718	0.44096524	0.0	2.651025	0.0	0.0	1.6380577	0.17946005	0.39399862	0.0	0.5928767	0.0	0.6054797	1.292584	1.1528637	1.672519	1.9419912	0.36976182	1.1834462	0.99262655	0.0	1.8564324	0.7471014	0.3423437	0.0	0.39452082	0.49701715	0.87989354	0.49309754	0.9162173	0.0
TCGA-AR-A24Z	0.28277692	1.4610057	0.4460113	1.1749542	0.0	1.623177	0.16769445	0.3928244	0.30118555	0.4558314	0.0	1.0221077	0.1039114	1.9222525	1.4725072	2.1109884	0.9436526	0.6013388	0.65921855	1.1667471	1.6394689	0.7270398	1.3245977	0.2540121	0.0	0.5244471	0.23836029	0.6969525	0.85169154	0.0	1.305115	0.09811115	2.5602837	0.0	0.0	0.28039926	0.0	1.1071495	0.640359	3.0347128	2.1373239	1.636837	1.2637392	1.2166107	2.0210164	0.46410596	0.47139245	0.0	0.26560092	0.44509792	3.124519	1.7989091	0.21111664	1.7272093	0.47764802	0.0	0.45979726	1.3383695	0.7070814	2.9048586	0.0	1.5433254	1.8954221	0.0	0.3889038	1.76774	1.025209	1.5327314	0.89996904	1.1870834	2.0720716	0.0	3.2739484	0.45664573	0.26295525	1.4615802	0.0	0.08751726	0.80521685	0.84823096	0.14673278	0.8997333	1.1037605	0.55866766	0.99638855	1.1021416	0.7297133	1.1069472	0.47039962	0.0	2.7324967	0.46455932	0.01709497	1.1020724	0.0	0.2917046	0.33802128	0.14293766	0.7848817	0.0
TCGA-AR-A250	0.23921776	1.791925	0.32529515	0.8642648	0.16990423	1.0120349	0.9779316	0.47183597	0.0	1.5668643	0.61111885	1.0262107	0.5847533	0.1613071	1.4661818	2.0990348	1.6568072	1.4017916	0.85214573	1.6377959	1.7384297	1.6321249	1.1954856	0.41573048	0.20111537	0.0	1.1185145	0.7637092	0.0	0.0	0.0	0.0	1.5344875	0.32960105	0.0	0.19067872	0.0	0.0	0.84707224	1.9819717	1.3588142	1.0490204	2.26736	0.0	1.6139868	0.22174144	0.86177033	0.0	0.0	1.0219817	1.2385927	0.50288945	0.63505507	2.0486398	1.3319929	0.0	1.3933911	0.9756616	0.39279318	1.4907489	0.48249766	0.0	0.51987034	0.0	0.5612627	1.0925863	0.0	1.0132681	0.0	0.52004045	2.405748	0.0	2.4101558	0.0	0.0	1.6648574	0.27075934	0.85526323	1.1367683	1.5447164	0.0	0.52511716	0.30783165	1.0923274	0.20947576	1.6003939	0.0	1.6779336	1.0543419	0.0	1.5170723	1.6305873	0.0	1.349087	0.0	0.0	0.7179051	0.74004364	0.7847406	0.0
TCGA-AR-A251	0.39575514	1.2967392	0.0	0.5400983	0.33862746	0.40555266	0.7833463	1.3183054	1.0579517	1.7872306	1.2558684	0.9248673	1.9566776	2.2779686	1.7328398	2.284154	0.8655996	1.449723	1.6134927	0.34782648	0.84871936	2.1844647	1.5869502	0.94522905	0.6606694	0.847872	0.0	0.7707233	1.6082892	0.0	1.3100634	1.7941225	3.0477507	0.0	0.7668646	1.3948117	1.0537753	1.3085588	0.77698827	1.9708229	1.5957015	0.0	1.9925799	0.0	1.4676545	0.2137512	0.0	0.0	0.49146605	0.57553935	1.9469924	0.8371109	0.09479922	1.8365571	0.0	1.2746072	1.8450009	1.3192699	0.9148492	2.8547988	0.49371466	1.4639653	1.52274	0.808202	0.7952716	1.6512158	2.1018653	0.038348794	0.31735945	0.40836906	0.0	0.0	1.9435108	0.0	2.3644705	0.9463577	0.0	0.2490058	0.0	0.9462397	1.0814898	0.0	0.9838052	0.43802857	0.74305904	1.7684038	0.0	0.90461826	1.396223	0.0	2.0236778	1.3591125	0.0	0.0	0.9378709	0.48220742	0.9374302	1.3965821	0.0	1.3632619
TCGA-AR-A252	0.3556277	1.2443757	0.0	0.8989051	0.17711508	1.1306634	0.3949343	0.7963668	0.30469716	0.77310395	0.0	1.8325548	0.0	2.9887197	1.6770542	1.7180426	1.9968386	1.3978059	0.0	1.0443621	1.6634198	1.2124019	1.5543418	0.061177254	0.0	0.058592796	1.2717206	0.32039225	0.0052440166	0.0	0.044093847	0.63506573	0.19690269	0.26469016	0.0	1.167903	0.0	1.0044054	0.9927938	1.4518439	1.5247314	1.0113357	1.3665919	0.903901	1.156871	0.0	0.16914463	0.0	0.5013871	1.2639321	2.48603	0.74469256	0.0	1.1673745	0.38049114	0.046521425	0.24138689	0.95562154	1.0515907	2.3230824	0.0	0.70183754	0.6992125	0.0	0.4341762	0.65070605	0.0	1.3129133	1.6081419	0.11982405	2.2248693	0.7098881	2.5310469	0.37158024	0.0	1.5111498	0.0	0.35218382	1.2914646	1.6448296	0.0	0.80015516	0.0	1.076153	1.4596629	1.761635	0.35140955	0.85927665	0.7747859	0.28982306	1.6357673	0.5535363	0.0	0.292565	0.20952573	0.0	0.46018255	0.53398037	0.9092944	0.45993137
TCGA-AR-A254	0.0	0.6937239	0.9959826	0.030168891	0.5868683	1.2952456	0.67174095	0.615661	1.3291814	0.66497934	1.4529626	1.2939377	0.56471366	0.56789625	1.0501596	3.3361619	1.6746746	1.6175286	2.2053638	1.1469458	0.2685318	2.0634143	1.6759118	0.25739527	0.16988707	0.0	0.49640432	1.2149456	0.6285604	0.45882905	1.1416832	0.89319086	1.2166119	0.74872255	0.0	0.49067515	0.0	0.0	0.19364071	0.71200883	0.6267366	1.3014762	3.2903454	0.02545762	0.85891414	0.0	0.42660195	0.0	0.23031473	0.41048884	2.2566285	0.0	0.0	2.6309867	0.036257267	0.0	0.92358154	1.0247219	0.7402243	1.8892217	0.63085777	1.1300757	0.16012192	0.0	1.0132848	0.45933783	0.0	0.98030514	1.1456041	0.0	0.8333954	0.0	3.2319496	0.0	0.89972484	2.5379663	0.0	0.09516573	0.27905488	0.82749367	0.0	0.0	0.0	1.4488103	0.8957783	1.5756822	0.223948	1.3854897	2.0110476	0.0	2.7005796	1.9313734	0.23019838	0.0	0.630518	0.0	0.7154705	0.99174476	0.5382615	0.0
TCGA-AR-A255	0.47373015	1.4506141	0.0014818106	0.8328854	0.6000979	0.9352459	0.46370816	0.59164405	0.0	1.1080768	1.0962313	0.96507543	0.0	1.7801936	2.275665	2.1422114	1.5568924	1.1676272	0.99589074	1.353277	1.4502034	1.2535286	1.1948769	0.0	0.0	0.27044487	0.56032085	1.5683484	0.0	0.0	0.13348424	0.6754831	1.4933221	0.0	0.0	0.57572174	0.0	0.89448893	0.05761683	1.3550516	1.1301143	1.1552665	2.5444949	0.8476614	1.6747764	0.53084713	0.82071877	0.0	0.0	0.3159237	1.8751633	0.7590093	0.0	1.3609397	0.36890376	0.0	0.40052056	0.8535103	0.46176314	1.616237	0.0	1.2729478	0.7821954	1.0883008	0.41678244	1.0584311	0.0	1.1930807	0.74145555	0.0	2.7252612	0.0	2.483745	0.24471045	0.0	1.6966197	0.12405014	1.0281885	1.0307965	1.4607021	0.28647113	0.24921823	0.0	1.5449399	1.0832999	1.6794122	0.3238188	1.6527803	1.3052555	0.3966596	1.9171486	0.0	0.0	0.016851306	0.17920896	0.1522218	0.7487432	0.7248101	0.40219206	0.08801901
TCGA-AR-A256	0.5811703	1.1327711	1.472836	0.4920292	0.5885254	0.9761619	1.1157013	1.0201677	0.60896116	1.0043656	0.9444612	0.6649928	1.3102208	2.5271013	1.3969889	2.1898513	1.9370124	2.667633	1.2676662	0.0	1.0070015	1.1320314	0.44318643	1.4197967	0.2138952	1.2184117	0.0	0.99188524	1.2907978	0.0	0.25261027	1.5785959	0.9748733	0.0	0.0	1.3935173	0.0	1.4617647	0.9702202	1.1726367	2.4647734	0.03394723	1.3495971	0.36313415	0.72255623	0.0	0.24937534	0.0	0.6156161	0.0	0.398584	1.0962604	0.0	1.6480241	0.6606859	0.0	1.188826	1.0349265	0.5772587	2.0460324	0.1930575	1.9019737	1.0370262	1.0871714	1.0202179	1.9345133	0.8315302	0.3628825	1.0245867	0.0	0.0	0.0	1.8272558	0.0	1.9236879	1.8652838	0.0	0.040657043	0.0	0.0	0.0	0.0	0.6807482	0.49891663	1.2624289	1.2378274	0.0	1.9373744	2.4063437	0.0	1.4362625	1.4135537	0.0	0.0	0.80664766	0.0	0.0	1.3708167	0.0	0.7154536
TCGA-AR-A2LE	0.0	0.0	1.2072103	0.88815355	0.11457348	0.7251633	0.6102044	1.5235893	1.5587678	1.2878518	0.5004256	0.6973251	0.0	2.786796	0.2399869	1.5010281	2.1044364	0.89843667	0.09617782	1.1074194	2.5266066	1.2833178	1.3340781	0.01056242	0.045490324	0.0	1.1285555	1.5365844	0.9194267	0.03813547	0.0	0.49701315	0.35406435	0.0	0.0	0.04093939	0.0	1.4208438	0.9256106	0.0	1.3273745	0.31459725	1.3086363	0.44239664	0.3120459	0.0	0.0	0.7018626	0.0	1.7542235	2.3550427	1.2512245	0.49722952	0.8792218	2.5876164	0.23020923	0.6965093	1.3035741	0.54881996	1.956865	0.0	0.75607604	1.1269159	0.0	1.5859481	0.86331046	0.7967138	1.7203765	1.4324439	0.3365056	2.6056929	0.79528284	2.2260711	0.0	0.060204268	1.4972088	0.21103704	0.0	0.75470513	1.2191644	0.0	1.1071367	1.0894142	1.0017712	1.2915967	0.4939252	0.37355065	1.0008585	0.77582085	0.6678325	2.099227	0.8636743	0.46481985	0.0	0.82235396	0.4978729	1.380388	0.0	1.1477835	0.0
TCGA-AR-A2LJ	0.58917063	0.0	0.7088585	1.7113708	0.44355917	0.9974071	1.4122666	0.2207998	0.86107916	1.4450483	0.12659657	0.94982845	0.47011507	0.40274358	0.51387835	0.87685543	0.0	0.89200205	0.0	0.8264044	1.1366338	0.55947065	1.6604304	1.4179823	0.10150653	0.0	0.96851337	1.0022812	0.563691	0.5254813	0.532894	0.0	0.0	0.7953372	0.35464925	0.633921	0.5006727	1.0669541	0.15189731	0.0	1.1873827	1.0896989	2.2375565	0.14307952	0.73141253	1.6977655	1.7005804	1.4050015	0.8796997	1.1387131	0.84150404	0.87770045	2.3768022	1.2009412	0.94772524	0.0	1.1586044	1.1239221	1.1027884	0.0	0.4107555	0.91438437	1.2296983	0.13397539	1.0600392	0.29836786	0.0	1.6272448	0.9636446	1.6815557	0.0	1.0844665	1.2722645	0.50003386	0.8831363	1.3505596	0.35756636	1.4206443	0.8610144	1.0019193	0.6397504	0.8670318	0.79299587	0.5219052	1.8494031	0.0	0.75795734	1.003732	0.8570312	1.850627	0.75579643	1.0882236	0.618316	0.6920785	0.0	0.47722065	0.0862087	0.36451507	0.58211386	0.0
TCGA-AR-A2LK	0.33285877	1.3692114	0.0	0.9336228	0.00026369095	1.3258896	0.8450147	1.0476273	1.4476714	1.6169308	2.1685154	1.7459778	0.0	0.870368	0.67573476	3.4663925	0.5290824	0.38929886	1.5280218	0.670937	0.8599336	1.1240671	2.0182505	0.40395737	0.0	0.18378067	1.2207196	1.7406518	0.0	0.054988354	0.9234169	0.8021749	0.63937324	0.0	0.0	0.23320228	0.0	0.26102662	0.48327285	1.5163686	2.3141081	2.4323895	1.2427024	0.44981694	1.0103967	1.1577812	0.81299937	0.0	0.06961703	0.0	2.504829	0.0	0.7677582	1.0948191	0.7630148	0.0	0.66769755	1.2353649	1.8408144	1.2953495	0.09892967	0.967947	0.0	0.495811	0.80170137	1.366866	0.0	1.3275176	1.0842719	0.53767097	1.0532577	0.0	2.1230562	0.0	0.6112539	2.7651234	0.6744481	0.5043566	0.48874766	0.66061664	0.0	0.2293272	0.3636008	2.1123724	1.4587528	2.1886568	0.29867995	1.6845063	0.2862885	0.5790471	2.6909378	1.039455	0.32867092	0.66901296	0.30169037	0.5932846	0.837613	0.7320218	0.73630697	0.35721195
TCGA-AR-A2LM	0.13125835	0.15678352	0.05310882	1.2116183	0.71300316	1.815836	1.1123791	0.007307172	1.3113112	0.9804009	0.29722726	0.3239727	0.6144595	3.0104885	0.0	2.7452202	1.497697	1.1353953	0.32510287	1.7073702	2.0953238	0.897465	2.1306458	0.22182989	0.10531497	0.0	0.60438424	1.3743246	0.0	0.0	0.0	0.0	1.1543701	0.42970204	0.0	0.0	0.0	1.6135075	0.3771391	1.1666317	0.85330266	0.552971	1.4474686	1.2577478	0.8355334	0.0	1.1737951	0.056514025	0.14173675	0.6847789	1.3291548	0.7197326	0.3703897	1.077293	1.6260943	0.0	0.68181217	0.91885734	1.1367283	1.720442	0.0	0.7657684	0.8241806	0.0	0.91710293	0.9352352	0.0	1.693497	0.8771899	0.82513034	0.569941	0.0	2.1055467	0.27251458	0.0	1.4763845	0.3864752	0.52759695	0.5397992	0.5909908	0.0	0.7178123	1.2636514	0.9737973	1.5918432	1.843336	0.32248747	1.2659718	0.5310993	0.5043138	2.3647108	0.92490697	1.2035674	0.016422689	0.0	0.65104073	0.31903994	0.6109009	0.8914654	0.92184037
TCGA-AR-A2LN	0.0	0.0	0.010988265	0.69604766	0.57599914	1.025837	0.8741409	0.0	0.0	0.98916066	0.41332543	0.9008974	0.36693007	2.9689922	0.3681866	1.3138505	1.0974817	0.9641304	0.0	1.6043057	3.1549814	1.4180882	1.3246474	0.9047942	0.590901	0.0	0.94852185	2.1399648	0.0	0.0	0.0	0.33357954	0.5195646	0.35853243	0.05657631	0.0	0.0	2.8981342	0.45181227	0.0	0.2683167	0.0	1.6592937	1.053829	0.69258153	0.0	0.6203843	0.78952813	0.0	1.0294843	1.9217738	1.0072849	0.7462404	0.28012037	1.3922627	0.10073948	0.26282275	1.0291069	0.2989328	0.93864936	0.0	1.0493636	1.1644497	0.0	0.6100112	0.49308324	0.26265633	1.714901	0.0	0.88883924	0.51002055	0.37129164	0.9160639	0.0	0.0	2.161024	0.19812441	0.61266696	0.28638366	1.0124658	0.0	0.74842906	0.813768	1.0421989	0.4909799	1.4779305	0.74090123	0.6742147	0.20411849	1.532297	2.159084	0.55155265	1.1732434	0.17231858	0.0	0.4146502	0.4670527	0.531796	1.2696965	0.54768014
TCGA-AR-A2LO	0.43290693	1.065069	0.37296584	0.5592135	0.9487314	1.0018773	0.9076675	0.4286034	1.0450394	1.2306354	0.5557418	0.4438588	0.04942608	1.6389705	0.45281863	1.7812276	0.7049053	1.1398518	0.112294436	0.94306546	1.9511833	1.4972024	0.7087257	1.1014128	0.36781573	0.20746815	1.2589506	1.4975514	0.121447206	0.0	0.33947188	0.4082867	0.11564082	0.7991078	0.59072286	0.33429617	0.0	1.5389543	0.8606869	0.21657407	1.2217655	0.37716794	0.9663992	0.8392501	0.9251144	0.6098414	1.239341	0.7842133	0.0	0.5835843	0.8749041	0.72949284	0.50173026	0.2517078	0.92010075	0.087656975	0.5014294	1.1868384	0.42414397	1.0463438	0.39889163	1.3432251	0.61693335	0.1711545	1.0359838	0.24147737	0.0	1.3955867	0.85262203	0.39121807	0.3436755	0.054011345	1.6784472	0.19639754	0.5179551	1.945987	0.44689566	0.78380895	0.8443889	0.8832898	0.0	0.11619973	0.8377487	1.5536698	1.0231764	0.9735913	0.50843644	1.0865564	1.4349943	1.1542195	2.135124	1.573622	0.6275085	0.7232967	0.20395634	0.67375535	0.34097517	1.0933964	1.0258068	0.955162
TCGA-AR-A5QN	0.5223427	0.043853164	0.6274142	0.60665095	0.57076275	2.0378735	0.6638997	0.7505623	0.12587506	1.0756721	0.47838804	0.1207875	0.0	0.9860554	1.6757175	0.32139784	0.38930047	0.9108185	0.18103361	1.4846287	2.0214953	2.0519893	1.0565104	0.81604457	0.09019452	0.4796214	0.73556983	0.9771847	0.983238	0.0	0.3676064	0.02479577	1.6718202	0.0	0.0	0.09375405	0.0	1.9450645	0.47518975	1.5244101	1.7870028	0.6030988	0.32376766	0.3692298	1.1469344	1.2951654	1.1215453	0.0	0.0	1.3904268	2.081859	1.8517969	0.79491854	1.4434135	0.6313032	0.42390978	1.109124	0.8927632	0.3555032	0.4837048	0.0	1.348555	0.65474963	0.0	0.88472474	0.1659286	0.2110836	1.5789533	0.19281651	0.8784393	0.0	0.1871593	1.8595151	0.05074358	0.0	1.9021409	0.16940355	0.8006946	0.8401316	1.0252758	0.56854135	1.3638841	0.77688134	1.503697	1.4078509	0.63438123	0.48413777	1.6731423	1.0195801	1.0500473	1.4134203	1.522995	0.0	1.1106145	0.6681271	0.07687998	0.97289765	0.2719953	1.0957386	0.0
